host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,instant_bookable,reviews_per_month,amenities_number,predicted_price,listing_id,host_listings_count,host_total_listings_count,review_scores_rating,review_scores_value,review_scores_accuracy,review_scores_checkin,calculated_host_listings_count
f,t,f,Bos en Lommer,52.37376,4.8491,Entire home/apt,4,1.0,1.0,115.0,3,3,f,0.35,18,141.90368815756096,8624407,1.0,1.0,92.0,9.0,9.0,9.0,1
f,t,t,Centrum-Oost,52.36111,4.90527,Entire home/apt,2,1.0,1.0,157.0,2,2,f,0.31,16,143.49690338477535,8625086,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,Zuid,52.34837,4.86154,Entire home/apt,2,1.0,1.0,110.0,2,2,f,0.33,11,126.04146728927753,8628820,1.0,1.0,,,,,1
f,t,t,Watergraafsmeer,52.35752,4.9383099999999995,Entire home/apt,4,3.0,3.0,200.0,2,2,f,0.33,8,162.59164199742622,8629015,1.0,1.0,,,,,1
f,t,f,Centrum-West,52.36685,4.8848400000000005,Entire home/apt,2,1.0,1.0,225.0,7,7,f,0.33,9,139.9865455887366,8637530,1.0,1.0,,,,,1
t,t,t,Oostelijk Havengebied - Indische Buurt,52.36242,4.9444300000000005,Private room,2,1.0,1.0,24.0,1,1,f,2.62,20,71.56964485085564,8641456,2.0,2.0,96.0,9.0,10.0,10.0,2
t,t,t,Centrum-West,52.36782,4.89038,Private room,2,1.0,2.0,52.0,1,1,f,2.8,34,117.64298342464349,8641579,3.0,3.0,98.0,9.0,10.0,10.0,3
t,t,t,Centrum-West,52.36782,4.89038,Private room,4,2.0,4.0,108.0,1,1,f,4.63,34,153.7538324056818,8642036,3.0,3.0,98.0,10.0,10.0,10.0,3
f,t,t,Oostelijk Havengebied - Indische Buurt,52.365429999999996,4.93357,Entire home/apt,3,2.0,2.0,130.0,3,3,f,0.1,11,138.01673645054598,8642711,1.0,1.0,100.0,10.0,10.0,10.0,1
t,t,t,Centrum-Oost,52.36306,4.90589,Entire home/apt,4,2.0,2.0,165.0,2,2,f,0.65,25,198.69066963079104,8644656,1.0,1.0,98.0,9.0,10.0,10.0,1
t,t,f,Oud-Oost,52.3587,4.9074800000000005,Private room,2,1.0,1.0,110.0,2,2,f,1.46,31,99.1717551180991,8645335,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.374559999999995,4.94923,Entire home/apt,6,3.0,3.0,250.0,2,2,f,0.05,21,207.55351834792532,8648306,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.39134,4.8798,Entire home/apt,4,2.0,2.0,90.0,3,3,f,0.84,24,178.57771474075003,8650253,2.0,2.0,89.0,9.0,9.0,9.0,2
f,t,t,Oostelijk Havengebied - Indische Buurt,52.37117,4.93941,Entire home/apt,4,2.0,4.0,139.0,4,4,f,0.2,37,176.25396751911785,8650287,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,f,Westerpark,52.37794,4.869730000000001,Entire home/apt,2,1.0,1.0,120.0,2,2,f,0.13,19,133.15883738804814,8650747,1.0,1.0,95.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.3708,4.941269999999999,Entire home/apt,4,3.0,5.0,235.0,3,3,t,0.26,30,182.90012280704946,8657220,2.0,2.0,100.0,9.0,10.0,10.0,2
f,t,t,De Pijp - Rivierenbuurt,52.342,4.90302,Private room,2,1.0,1.0,47.0,2,2,t,4.09,28,89.27882310640075,8660262,1.0,1.0,95.0,9.0,9.0,10.0,1
t,t,t,De Pijp - Rivierenbuurt,52.355779999999996,4.8979099999999995,Private room,2,1.0,1.0,89.0,3,3,f,5.32,28,88.10296487662526,8660698,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,IJburg - Zeeburgereiland,52.35476,4.98321,Entire home/apt,2,1.0,1.0,90.0,4,4,f,0.12,12,108.3305321923417,8662759,1.0,1.0,97.0,10.0,10.0,9.0,1
f,t,f,Buitenveldert - Zuidas,52.333079999999995,4.87418,Entire home/apt,2,1.0,1.0,65.0,5,5,f,0.04,15,110.93734182641856,8663020,1.0,1.0,,,,,1
f,t,f,De Pijp - Rivierenbuurt,52.356190000000005,4.90193,Entire home/apt,2,1.0,1.0,107.0,5,5,f,0.05,12,131.03489463544952,8666722,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Noord-Oost,52.39772,4.9423699999999995,Entire home/apt,2,2.0,2.0,80.0,2,2,f,0.33,8,106.53651411545638,8675811,1.0,1.0,,,,,1
f,t,f,Centrum-West,52.384479999999996,4.8898,Entire home/apt,2,1.0,1.0,150.0,3,3,f,0.23,17,147.77367162341966,8677142,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Centrum-West,52.3762,4.89205,Private room,2,1.0,1.0,111.0,2,2,f,0.33,20,112.72211882526994,8680699,0.0,0.0,,,,,2
f,t,f,Centrum-West,52.37601,4.89235,Private room,2,1.0,1.0,101.0,2,2,f,0.33,16,108.83533585182909,8681096,0.0,0.0,,,,,2
t,t,t,Bos en Lommer,52.38657,4.84589,Entire home/apt,4,2.0,3.0,200.0,2,2,f,1.31,19,155.13901764000343,8681273,1.0,1.0,98.0,10.0,10.0,10.0,1
t,t,t,Zuid,52.36014,4.88002,Entire home/apt,2,1.0,2.0,210.0,2,2,f,0.91,34,148.58566020441594,8693265,0.0,0.0,97.0,10.0,10.0,10.0,4
f,t,t,Centrum-Oost,52.36466,4.88319,Private room,4,1.0,2.0,155.0,3,3,t,1.16,25,136.95339708616962,8693789,1.0,1.0,99.0,10.0,10.0,10.0,1
t,t,t,Westerpark,52.38392,4.875719999999999,Private room,2,1.0,1.0,73.0,1,1,t,6.84,30,77.4561520803179,8694687,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36701,4.86615,Entire home/apt,2,1.0,1.0,79.0,4,4,f,0.16,10,122.45394692361378,8699885,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Westerpark,52.38026,4.86998,Entire home/apt,2,1.0,1.0,100.0,4,4,f,0.46,23,134.64844025748812,8700800,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,IJburg - Zeeburgereiland,52.3637,4.97959,Entire home/apt,6,2.0,2.0,207.0,4,4,f,0.02,11,181.50099971212012,8707883,1.0,1.0,100.0,6.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.3739,4.86103,Entire home/apt,3,2.0,2.0,130.0,2,2,f,0.03,11,153.64019238848573,8708962,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.357659999999996,4.89616,Entire home/apt,4,2.0,2.0,128.0,2,2,t,0.03,8,170.13999974982767,8710031,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Slotervaart,52.355740000000004,4.82685,Private room,2,1.0,1.0,70.0,2,2,f,0.2,24,74.76396465625135,8710593,1.0,1.0,91.0,9.0,9.0,10.0,1
f,t,t,Slotervaart,52.36388,4.84539,Entire home/apt,4,2.0,2.0,140.0,2,2,f,0.04,40,173.96695117688523,8712479,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36783,4.87132,Entire home/apt,4,2.0,3.0,250.0,4,4,f,0.12,21,176.68654080131387,8714969,1.0,1.0,96.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36419,4.942159999999999,Entire home/apt,4,1.0,3.0,94.0,2,2,f,0.02,7,132.85779300644435,8717725,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.35484,4.88778,Private room,2,1.0,1.0,115.0,1,1,f,0.33,9,88.67470279077224,8718157,1.0,1.0,,,,,1
f,t,t,Bos en Lommer,52.37754,4.855119999999999,Entire home/apt,2,1.0,1.0,120.0,3,3,f,0.34,8,101.93294830097693,8724186,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,Oud-Oost,52.35668,4.91587,Entire home/apt,3,1.0,2.0,179.0,3,3,f,0.85,20,139.31440497440258,8725786,1.0,1.0,99.0,9.0,10.0,10.0,1
t,t,t,Bos en Lommer,52.38391,4.84945,Private room,2,1.0,1.0,80.0,2,2,f,1.67,14,66.8875636154969,8726116,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,Westerpark,52.383720000000004,4.87321,Entire home/apt,2,1.0,1.0,150.0,8,8,f,0.71,17,127.57985552213972,8728493,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.380109999999995,4.85595,Entire home/apt,2,1.0,1.0,111.0,2,2,t,0.43,27,118.37323259206505,8732160,1.0,1.0,94.0,9.0,10.0,9.0,1
f,t,t,Westerpark,52.38825,4.8788599999999995,Private room,2,1.0,1.0,65.0,1,1,f,0.02,8,83.98535501392598,8732784,2.0,2.0,40.0,6.0,8.0,2.0,1
f,t,t,Westerpark,52.381640000000004,4.86948,Entire home/apt,2,1.0,1.0,86.0,3,3,t,0.1,8,119.87903133127998,8735101,1.0,1.0,90.0,9.0,9.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36658,4.87517,Entire home/apt,3,1.0,1.0,200.0,3,3,f,0.62,12,136.5650294405673,8736069,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36152,4.86196,Entire home/apt,2,1.0,1.0,115.0,2,2,f,0.08,9,121.10849582916353,8736866,1.0,1.0,85.0,9.0,9.0,10.0,1
t,t,f,Bos en Lommer,52.37818,4.85646,Entire home/apt,2,1.0,1.0,89.0,1,1,f,0.99,31,125.67647764011735,8743652,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,f,Oud-Oost,52.352540000000005,4.9195400000000005,Entire home/apt,2,1.0,1.0,176.0,3,3,f,0.48,19,127.01695848816462,8744580,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.3675,4.85185,Entire home/apt,2,1.0,1.0,85.0,3,3,f,0.1,15,127.18642851924506,8744921,2.0,2.0,100.0,10.0,10.0,10.0,1
t,t,t,Centrum-Oost,52.37311,4.90369,Private room,2,1.0,1.0,95.0,2,2,f,4.48,22,95.98797644307524,8749341,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,Zuid,52.3573,4.87285,Private room,2,1.0,1.0,250.0,3,3,f,0.17,6,83.86484087293547,8750833,2.0,2.0,100.0,9.0,10.0,10.0,2
f,t,t,De Baarsjes - Oud-West,52.36736,4.86512,Entire home/apt,4,2.0,2.0,100.0,3,3,f,0.73,22,175.54116555282758,8753569,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,t,Oud-Oost,52.35038,4.91219,Entire home/apt,3,1.0,2.0,195.0,5,5,f,0.99,31,149.53333940349307,8754550,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Oud-Oost,52.35798,4.9080699999999995,Entire home/apt,2,1.0,1.0,195.0,2,2,f,0.44,28,134.60173275787974,8755764,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,t,Watergraafsmeer,52.34091,4.92057,Entire home/apt,3,1.0,2.0,56.0,2,2,t,0.52,29,134.75441803097578,8756654,2.0,2.0,87.0,9.0,9.0,9.0,1
f,t,f,De Baarsjes - Oud-West,52.36518,4.8606,Entire home/apt,2,1.0,1.0,129.0,2,2,f,0.48,18,128.824094902325,8758025,1.0,1.0,97.0,9.0,10.0,9.0,1
t,t,t,Zuid,52.36112,4.88131,Entire home/apt,2,1.0,1.0,207.0,2,2,f,0.16,27,145.6814049068778,8759061,0.0,0.0,100.0,10.0,10.0,10.0,4
f,t,t,Centrum-Oost,52.376999999999995,4.906540000000001,Entire home/apt,2,1.0,3.0,214.0,3,3,f,0.56,30,154.13562766967084,8759098,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.365390000000005,4.93925,Entire home/apt,2,1.0,1.0,100.0,5,5,f,0.64,16,110.65407987125468,8759643,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36566,4.86759,Entire home/apt,2,1.0,1.0,69.0,1,1,f,0.05,13,125.16439188823938,8761735,1.0,1.0,100.0,10.0,9.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36463,4.93925,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.05,17,115.14125018097889,8764643,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Westerpark,52.37961,4.874280000000001,Entire home/apt,4,2.0,2.0,100.0,1,1,f,0.07,9,168.48062941706849,8767009,1.0,1.0,85.0,9.0,10.0,8.0,1
f,t,t,Bos en Lommer,52.37769,4.85189,Entire home/apt,4,1.0,1.0,110.0,1,1,f,0.65,20,141.66958326184908,8767206,1.0,1.0,92.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.3796,4.8758099999999995,Entire home/apt,2,1.0,1.0,158.0,3,3,f,0.44,14,126.16836974195962,8767747,0.0,0.0,98.0,10.0,10.0,10.0,1
f,t,f,Westerpark,52.38078,4.86868,Entire home/apt,2,1.0,1.0,100.0,1,1,f,0.14,16,130.07017512676703,8769385,1.0,1.0,95.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37769,4.84936,Entire home/apt,4,2.0,2.0,140.0,4,4,f,0.48,27,164.40053792621802,8770120,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.3634,4.93571,Entire home/apt,2,1.0,1.0,200.0,2,2,f,0.33,17,113.01757772218662,8774980,1.0,1.0,,,,,1
f,t,t,Osdorp,52.36384,4.80536,Entire home/apt,4,2.0,2.0,134.0,2,2,f,0.31,17,143.38369857729822,8776335,1.0,1.0,95.0,9.0,10.0,10.0,1
t,t,t,Centrum-Oost,52.37317,4.90511,Entire home/apt,4,2.0,2.0,264.0,3,3,f,0.25,37,211.7020773256595,8776772,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.37457,4.93393,Private room,2,1.0,1.0,80.0,1,1,f,2.65,27,74.28131984554875,8778725,2.0,2.0,92.0,9.0,9.0,9.0,2
t,t,t,Centrum-West,52.37344,4.88249,Entire home/apt,2,1.0,2.0,180.0,7,7,f,0.19,18,150.7507824291779,8786022,0.0,0.0,100.0,10.0,10.0,10.0,4
f,t,t,De Baarsjes - Oud-West,52.36758,4.87254,Entire home/apt,2,1.0,1.0,139.0,3,1,f,0.43,25,136.37916868113803,8786080,1.0,1.0,88.0,8.0,9.0,9.0,1
t,t,t,Centrum-West,52.371759999999995,4.88155,Entire home/apt,2,1.0,2.0,66.0,7,7,f,0.43,24,155.5999854102581,8786196,0.0,0.0,100.0,9.0,10.0,10.0,4
f,t,t,Oud-Oost,52.3651,4.92812,Entire home/apt,2,1.0,2.0,150.0,1,1,f,0.33,7,114.24356327302507,8787619,0.0,0.0,,,,,1
f,t,t,Oud-Oost,52.356,4.91409,Entire home/apt,2,1.0,2.0,129.0,14,14,f,0.08,7,114.99796462315499,8788403,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36625,4.85241,Entire home/apt,2,1.0,1.0,80.0,2,1,f,0.31,8,119.24396728108809,8791943,1.0,1.0,96.0,9.0,10.0,10.0,1
f,f,t,Geuzenveld - Slotermeer,52.38328,4.81378,Private room,2,1.0,1.0,35.0,1,1,f,1.58,32,60.6131270791127,8792547,1.0,1.0,90.0,9.0,9.0,9.0,1
f,t,f,De Baarsjes - Oud-West,52.367,4.87381,Entire home/apt,2,1.0,1.0,81.0,3,3,f,0.52,39,149.42566825000222,8792635,1.0,1.0,100.0,10.0,10.0,10.0,1
t,t,t,Oud-Noord,52.38769,4.93802,Private room,3,1.0,2.0,125.0,3,2,f,1.25,13,81.99568810907567,8792777,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,f,Bos en Lommer,52.37838,4.84671,Entire home/apt,4,2.0,2.0,165.0,3,3,f,0.26,18,157.34772976327622,8795012,1.0,1.0,96.0,10.0,10.0,10.0,1
f,t,f,Watergraafsmeer,52.351440000000004,4.94091,Entire home/apt,4,3.0,3.0,109.0,2,2,f,0.16,33,188.88503668311228,8798384,1.0,1.0,96.0,10.0,10.0,10.0,1
f,t,f,Centrum-Oost,52.37028,4.93067,Entire home/apt,2,1.0,1.0,123.0,2,2,f,0.15,10,139.56387407958982,8803098,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,f,Centrum-West,52.38482,4.8912,Entire home/apt,2,1.0,3.0,110.0,3,3,t,0.17,19,147.02540528890563,8803799,3.0,3.0,100.0,10.0,9.0,10.0,1
f,t,f,Zuid,52.35501,4.85211,Entire home/apt,2,1.0,1.0,50.0,1,1,f,0.33,7,122.48687212886125,8805345,1.0,1.0,,,,,1
f,t,t,Zuid,52.34944,4.86239,Entire home/apt,4,2.0,2.0,131.0,2,2,f,0.07,11,171.88472192260883,8805782,1.0,1.0,100.0,9.0,9.0,9.0,1
t,t,t,Centrum-Oost,52.36461,4.90954,Entire home/apt,4,2.0,2.0,250.0,2,2,f,0.81,23,196.08859513974835,8807992,2.0,2.0,99.0,10.0,10.0,10.0,2
t,t,t,Centrum-West,52.37175,4.87555,Private room,2,1.0,1.0,109.0,2,2,t,3.05,20,101.31355321982096,8808299,2.0,2.0,98.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.3744,4.93595,Private room,1,1.0,1.0,60.0,1,1,f,4.58,17,41.48687292096838,8809467,2.0,2.0,94.0,9.0,9.0,10.0,2
f,t,f,De Baarsjes - Oud-West,52.36613,4.86451,Entire home/apt,4,2.0,2.0,120.0,2,2,f,0.04,14,171.6390694596821,8820418,1.0,1.0,70.0,7.0,10.0,6.0,1
f,t,f,Bijlmer-Centrum,52.31985,4.94369,Private room,1,1.0,1.0,65.0,1,1,f,0.33,8,26.934197376307793,8820770,1.0,1.0,,,,,1
f,t,t,Zuid,52.35335,4.851319999999999,Entire home/apt,4,2.0,2.0,119.0,2,2,f,0.67,24,181.49313619869008,8823444,1.0,1.0,93.0,9.0,10.0,10.0,1
f,t,t,Zuid,52.34575,4.8596699999999995,Entire home/apt,4,2.0,2.0,120.0,3,3,f,0.07,25,185.58733699023128,8824574,1.0,1.0,95.0,10.0,10.0,10.0,1
f,t,t,Oud-Oost,52.35402,4.92176,Entire home/apt,2,1.0,1.0,111.0,2,2,f,0.45,20,127.2978999460106,8826432,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Oud-Oost,52.36156,4.92681,Entire home/apt,2,1.0,1.0,115.0,2,2,f,0.31,6,114.09979377669265,8835156,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.364309999999996,4.8993199999999995,Private room,1,1.0,1.0,31.0,2,2,f,1.94,20,87.35682106260379,8835898,3.0,3.0,95.0,10.0,10.0,10.0,4
f,t,f,De Baarsjes - Oud-West,52.36396,4.8773599999999995,Entire home/apt,2,1.0,1.0,140.0,2,2,f,0.02,12,125.49595810110759,8837071,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.3516,4.900119999999999,Private room,2,1.0,1.0,100.0,2,2,t,0.33,4,81.74740084156133,8840501,1.0,1.0,,,,,1
f,t,t,De Baarsjes - Oud-West,52.3698,4.85893,Entire home/apt,4,2.0,2.0,108.0,2,2,f,0.05,26,182.14897068352002,8843219,1.0,1.0,100.0,9.0,9.0,9.0,1
f,t,f,Westerpark,52.38897,4.88169,Entire home/apt,4,1.0,2.0,129.0,2,2,f,0.29,24,166.02099809397032,8854214,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,Osdorp,52.36365,4.7972,Private room,2,1.0,2.0,62.0,2,2,t,0.03,8,50.59231396431073,8855268,1.0,1.0,90.0,8.0,9.0,10.0,1
f,t,t,Bos en Lommer,52.377959999999995,4.8621099999999995,Entire home/apt,2,1.0,2.0,149.0,1,1,f,0.09,13,107.45768358834289,8857282,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.37193,4.90206,Entire home/apt,4,2.0,2.0,299.0,4,4,f,0.35,26,197.2566603597063,8857288,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.34429,4.9115400000000005,Entire home/apt,3,2.0,3.0,150.0,1,1,f,0.17,10,157.87891534508594,8861651,1.0,1.0,100.0,10.0,10.0,9.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35006,4.88796,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.03,13,131.1465245381055,8862802,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.371809999999996,4.8709,Entire home/apt,2,1.0,1.0,155.0,3,3,f,0.36,14,124.60652199732976,8863859,1.0,1.0,100.0,10.0,10.0,10.0,1
t,t,f,De Baarsjes - Oud-West,52.36296,4.85787,Entire home/apt,3,1.0,1.0,157.0,3,3,f,0.17,24,153.94379156662876,8872533,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,Oud-Oost,52.35283,4.91067,Entire home/apt,4,2.0,2.0,175.0,3,3,f,1.49,10,157.45903963084902,8873233,1.0,1.0,87.0,8.0,9.0,9.0,1
f,t,t,De Baarsjes - Oud-West,52.368120000000005,4.86484,Entire home/apt,2,1.0,1.0,109.0,2,2,f,0.06,14,125.90106107082033,8873466,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.3597,4.89371,Entire home/apt,2,1.0,1.0,149.0,2,2,f,0.28,14,141.39946883072525,8874073,1.0,1.0,91.0,9.0,9.0,10.0,1
t,t,f,Centrum-West,52.38431,4.89126,Entire home/apt,2,1.0,1.0,120.0,3,3,f,0.07,12,146.85623839160257,8875611,6.0,6.0,95.0,10.0,10.0,10.0,2
f,t,t,De Pijp - Rivierenbuurt,52.35248,4.9019,Entire home/apt,4,2.0,2.0,225.0,2,2,f,0.54,20,180.7960593942255,8876071,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,f,Watergraafsmeer,52.34915,4.941669999999999,Entire home/apt,4,2.0,2.0,175.0,2,2,f,0.5,19,158.55834480965223,8877094,2.0,2.0,99.0,9.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.3797,4.83985,Private room,2,1.0,1.0,40.0,1,1,f,0.02,5,61.968868095324524,8879262,1.0,1.0,100.0,10.0,10.0,10.0,1
t,t,t,Centrum-West,52.37979,4.887569999999999,Private room,4,1.0,2.0,170.0,3,3,t,0.65,18,138.56608180754483,8879722,0.0,0.0,96.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36055,4.86003,Entire home/apt,4,2.0,2.0,210.0,3,3,f,0.02,10,167.88905227778446,8880426,2.0,2.0,80.0,10.0,8.0,10.0,2
f,t,f,De Baarsjes - Oud-West,52.36055,4.8611,Private room,2,1.0,1.0,64.0,3,3,f,0.02,12,87.19026687099858,8880891,2.0,2.0,,,,,2
f,t,t,De Baarsjes - Oud-West,52.36779,4.87177,Entire home/apt,4,2.0,2.0,192.0,2,2,f,1.31,32,182.97303325304642,8880908,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,f,Westerpark,52.384479999999996,4.87975,Entire home/apt,4,2.0,3.0,125.0,5,5,f,0.09,16,174.43762635889425,8883361,1.0,1.0,95.0,10.0,10.0,10.0,1
f,t,t,Westerpark,52.39051,4.8913,Entire home/apt,3,2.0,2.0,210.0,2,2,f,0.44,22,164.03237275560423,8893580,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,f,Watergraafsmeer,52.35072,4.9361,Entire home/apt,2,1.0,1.0,148.0,4,4,f,0.17,10,106.21720266396255,8895465,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.37429,4.87344,Entire home/apt,4,2.0,2.0,155.0,2,2,f,0.18,33,190.72574422893376,8896501,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.364959999999996,4.9337599999999995,Entire home/apt,2,1.0,1.0,96.0,2,2,f,0.07,15,112.07990334554324,8897613,1.0,1.0,95.0,10.0,9.0,10.0,1
f,t,t,Zuid,52.34763,4.84785,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.28,14,128.8224532947636,8911347,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,f,Slotervaart,52.36395,4.84318,Entire home/apt,4,1.0,2.0,78.0,3,3,f,0.15,6,125.11395531283006,8911950,1.0,1.0,83.0,8.0,9.0,9.0,1
f,t,t,Westerpark,52.390029999999996,4.87501,Entire home/apt,4,2.0,3.0,219.0,3,3,f,0.39,27,182.70641685681608,8913666,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,f,Zuid,52.35261,4.883859999999999,Private room,2,1.0,1.0,120.0,1,1,f,0.05,7,86.75508914174179,8914322,2.0,2.0,87.0,8.0,9.0,8.0,2
f,t,t,De Baarsjes - Oud-West,52.36252,4.8651800000000005,Entire home/apt,4,2.0,4.0,221.0,5,5,f,0.03,41,195.93172322816167,8916311,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.379259999999995,4.8524400000000005,Private room,1,1.0,1.0,35.0,1,1,f,0.33,3,44.33263727354324,8916698,1.0,1.0,,,,,1
f,t,f,Westerpark,52.3778,4.87498,Private room,1,1.0,2.0,92.0,23,23,f,0.33,11,70.85134186589971,8917053,0.0,0.0,,,,,2
f,t,f,Westerpark,52.37907,4.8754,Private room,1,1.0,2.0,92.0,23,23,f,0.1,11,71.81372716549754,8918188,0.0,0.0,100.0,10.0,10.0,10.0,2
f,t,f,Zuid,52.35153,4.852930000000001,Entire home/apt,2,1.0,1.0,120.0,7,7,f,0.32,14,129.38789036157073,8921550,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.350229999999996,4.88822,Entire home/apt,2,1.0,1.0,140.0,3,3,f,0.45,28,143.93577113219203,8930278,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.36809,4.9214,Entire home/apt,2,1.0,1.0,175.0,3,3,f,0.02,7,136.1461873151943,8932316,1.0,1.0,100.0,4.0,10.0,10.0,1
t,t,f,Centrum-West,52.37522,4.88401,Private room,2,1.0,1.0,104.0,3,3,f,1.39,20,111.11919617779495,8944525,1.0,1.0,99.0,10.0,10.0,10.0,1
t,t,f,De Pijp - Rivierenbuurt,52.355,4.8886400000000005,Private room,1,1.0,1.0,70.0,2,2,f,0.65,27,93.34518873018328,8945914,0.0,0.0,99.0,10.0,10.0,10.0,1
t,t,t,De Pijp - Rivierenbuurt,52.34547,4.90151,Private room,2,1.0,2.0,92.0,2,2,t,3.1,25,93.02641403600637,8946277,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,f,Geuzenveld - Slotermeer,52.37293,4.82785,Entire home/apt,2,1.0,1.0,50.0,1,1,f,0.05,9,93.75362002179872,8947803,1.0,1.0,87.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36357,4.86203,Entire home/apt,4,1.0,2.0,144.0,3,3,f,0.12,13,153.50154754254413,8949139,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36975,4.86958,Entire home/apt,3,2.0,2.0,120.0,1,1,f,0.98,28,165.67232668279598,8950808,1.0,1.0,95.0,9.0,10.0,10.0,1
